Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,sigma_base,sigma_mult,contamination,n_bins
ReconstructionThreshold,20240209090027,0.8,0.3684210526315789,0.4375,0.3999999999999999,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,1.0,0.5,0.3125,0.3846153846153846,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,1.2000000000000002,0.6666666666666666,0.25,0.3636363636363636,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,1.4,0.6666666666666666,0.25,0.3636363636363636,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,1.6,0.6666666666666666,0.25,0.3636363636363636,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,1.8,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,2.0,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,2.2,1.0,0.25,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,2.4000000000000004,1.0,0.25,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,2.6,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090027,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209090027,,0.75,0.6,0.6666666666666665,100.0,0.2,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209090027,,0.8333333333333334,1.0,0.9090909090909092,,0.6,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209090027,,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209090027,,1.0,0.6,0.7499999999999999,,0.6,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209090027,,1.0,0.6,0.7499999999999999,,0.6,,,,1000.0,,,,,,,,,,,
SVC,20240209090027,,1.0,1.0,1.0,,1.0,,,,,10.0,0.1,rbf,True,,,,,,,
KNeighborsClassifier,20240209090027,,0.8333333333333334,1.0,0.9090909090909092,,0.6,,,,,,,,,kd_tree,1.0,6.0,,,,
GMM,20240209090027,,0.8333333333333334,1.0,0.9090909090909092,,0.5,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240209090027,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240209090027,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,1e-07,
HBOS,20240209090027,,0.75,0.6,0.6666666666666665,,0.3,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240209090242,0.8,0.25,0.25,0.25,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,1.0,0.4,0.25,0.3076923076923077,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,1.2000000000000002,0.6666666666666666,0.25,0.3636363636363636,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,1.4,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,1.6,1.0,0.25,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,1.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090242,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209090242,,0.8,1.0,0.888888888888889,100.0,0.875,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209090242,,1.0,1.0,1.0,,1.0,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209090242,,0.8,1.0,0.888888888888889,,1.0,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209090242,,0.75,0.75,0.75,,0.875,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209090242,,0.75,0.75,0.75,,0.75,,,,1000.0,,,,,,,,,,,
SVC,20240209090242,,1.0,0.75,0.8571428571428571,,0.75,,,,,1.0,0.1,rbf,True,,,,,,,
KNeighborsClassifier,20240209090242,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,kd_tree,1.0,1.0,,,,
GMM,20240209090242,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240209090242,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240209090242,,1.0,0.25,0.4,,0.625,,,,,,,,,,,,,,1e-07,
HBOS,20240209090242,,0.6,0.75,0.6666666666666665,,0.375,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240209090429,0.8,0.45,0.5625,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,1.0,0.6363636363636364,0.4375,0.5185185185185185,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,1.2000000000000002,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,1.4,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,1.6,0.7777777777777778,0.4375,0.56,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,1.8,0.75,0.375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,2.0,0.75,0.375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,2.2,0.7142857142857143,0.3125,0.4347826086956521,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,2.4000000000000004,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,2.6,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,5.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,5.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090429,5.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ABOD,20240209090429,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
ReconstructionThreshold,20240209090636,0.8,0.3684210526315789,0.4375,0.3999999999999999,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,1.0,0.5384615384615384,0.4375,0.4827586206896552,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,1.2000000000000002,0.7,0.4375,0.5384615384615384,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,1.4,0.7142857142857143,0.3125,0.4347826086956521,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,1.6,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,1.8,1.0,0.3125,0.4761904761904761,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,2.0,1.0,0.25,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,2.2,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,2.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,2.6,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090636,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209090636,,1.0,1.0,1.0,100.0,1.0,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209090636,,1.0,1.0,1.0,,1.0,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209090636,,1.0,0.6666666666666666,0.8,,1.0,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209090636,,0.6,1.0,0.7499999999999999,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209090636,,0.75,1.0,0.8571428571428571,,0.888888888888889,,,,1000.0,,,,,,,,,,,
SVC,20240209090636,,1.0,1.0,1.0,,1.0,,,,,100.0,0.01,rbf,True,,,,,,,
ABOD,20240209090636,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240209090636,,0.5,0.3333333333333333,0.4,,0.5,,,,,,,,,,,,,,1e-07,
ReconstructionThreshold,20240209090821,0.8,0.5833333333333334,0.4375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,1.0,0.7,0.4375,0.5384615384615384,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,1.2000000000000002,0.75,0.375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,1.4,0.7142857142857143,0.3125,0.4347826086956521,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,1.6,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,1.8,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,2.0,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,2.2,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,2.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,2.6,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,5.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,5.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209090821,5.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209090821,,0.5,0.3333333333333333,0.4,,0.4444444444444444,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209090821,,0.4,0.6666666666666666,0.5,,0.0,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209090821,,0.5,0.6666666666666666,0.5714285714285715,,0.4444444444444445,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209090821,,0.5,0.6666666666666666,0.5714285714285715,,0.4444444444444445,,,,1000.0,,,,,,,,,,,
SVC,20240209090821,,0.4,0.6666666666666666,0.5,,0.2222222222222222,,,,,10.0,0.01,rbf,True,,,,,,,
ABOD,20240209090821,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240209090821,,0.5,0.6666666666666666,0.5714285714285715,,0.5,,,,,,,,,,,,,,1e-07,
ReconstructionThreshold,20240209091028,0.8,0.3888888888888889,0.4375,0.411764705882353,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,1.0,0.6363636363636364,0.4375,0.5185185185185185,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,1.2000000000000002,0.6666666666666666,0.375,0.4800000000000001,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,1.4,0.6666666666666666,0.25,0.3636363636363636,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,1.6,0.8,0.25,0.3809523809523809,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,1.8,1.0,0.25,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,2.0,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,2.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,2.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,2.6,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,2.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,3.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,3.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,3.4000000000000004,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,3.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,3.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,4.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,4.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,4.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,5.2,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,5.4,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091028,5.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
LogisticRegression,20240209091028,,0.6666666666666666,0.5,0.5714285714285715,100.0,0.625,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209091028,,1.0,0.5,0.6666666666666666,,0.9375,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209091028,,0.6666666666666666,0.5,0.5714285714285715,,0.625,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209091028,,0.8,1.0,0.888888888888889,,1.0,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209091028,,0.8,1.0,0.888888888888889,,0.75,,,,1000.0,,,,,,,,,,,
SVC,20240209091028,,1.0,0.5,0.6666666666666666,,0.75,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240209091028,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,kd_tree,1.0,1.0,,,,
GMM,20240209091028,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,,,,-10.0,0.01,,
ABOD,20240209091028,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
COPOD,20240209091028,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,,,1e-07,
HBOS,20240209091028,,0.6666666666666666,1.0,0.8,,0.5,,,,,,,,,,,,,,1e-07,3.0
ReconstructionThreshold,20240209091143,0.8,0.5833333333333334,0.4375,0.5,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,1.0,0.875,0.4375,0.5833333333333334,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,1.2000000000000002,0.875,0.4375,0.5833333333333334,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,1.4,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,1.6,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,1.8,1.0,0.3125,0.4761904761904761,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,2.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,2.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,2.4000000000000004,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,2.6,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,2.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,3.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,3.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,3.4000000000000004,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,3.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,3.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,4.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,4.2,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,4.4,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,4.6000000000000005,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,4.8,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091143,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ABOD,20240209091143,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,,,1e-07,
ReconstructionThreshold,20240209091340,0.8,0.35,0.4375,0.3888888888888888,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,1.0,0.5384615384615384,0.4375,0.4827586206896552,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,1.2000000000000002,0.875,0.4375,0.5833333333333334,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,1.4,0.8571428571428571,0.375,0.5217391304347825,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,1.6,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,1.8,0.8333333333333334,0.3125,0.4545454545454545,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,2.0,1.0,0.25,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,2.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,2.4000000000000004,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,2.6,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,2.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,3.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,3.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,3.4000000000000004,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,3.6000000000000005,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,3.8,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,4.0,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,4.2,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,4.4,1.0,0.1875,0.3157894736842105,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,4.6000000000000005,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,4.8,1.0,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209091340,5.0,1.0,0.0625,0.1176470588235294,,,,,,,,,,,,,,,,,
