Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,contamination,n_bins,sigma_base,sigma_mult
ReconstructionThreshold,20240209142141,0.8,0.4408163265306122,0.72,0.5468354430379747,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,1.0,0.4035087719298245,0.3066666666666666,0.3484848484848485,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,1.2000000000000002,0.0909090909090909,0.0066666666666666,0.0124223602484472,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209142141,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209142141,,0.5862068965517241,0.5666666666666667,0.576271186440678,100.0,0.5444444444444444,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209142141,,0.5,0.5666666666666667,0.53125,,0.5611111111111111,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209142141,,0.4594594594594595,0.5666666666666667,0.5074626865671642,,0.5227777777777778,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209142141,,0.3939393939393939,0.4333333333333333,0.4126984126984127,,0.3977777777777777,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209142141,,0.5172413793103449,0.5,0.5084745762711865,,0.4933333333333333,,,,1000.0,,,,,,,,,,,
SVC,20240209142141,,0.5142857142857142,0.6,0.5538461538461538,,0.4977777777777777,,,,,100.0,0.0001,rbf,True,,,,,,,
KNeighborsClassifier,20240209142141,,0.5,0.6666666666666666,0.5714285714285715,,0.5,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240209142141,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240209142141,,0.0,0.0,0.0,,0.4833333333333333,,,,,,,,,,,,1e-07,,,
HBOS,20240209142141,,1.0,0.1,0.1818181818181818,,0.55,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240209160358,0.8,0.4393305439330544,0.7,0.5398457583547557,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,1.0,0.3805309734513274,0.2866666666666667,0.3269961977186312,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,1.2000000000000002,0.1666666666666666,0.0133333333333333,0.0246913580246913,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209160358,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209160358,,0.4482758620689655,0.4193548387096774,0.4333333333333333,100.0,0.4493882091212459,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209160358,,0.5666666666666667,0.5483870967741935,0.5573770491803278,,0.5928809788654059,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209160358,,0.5142857142857142,0.5806451612903226,0.5454545454545455,,0.5444938820912124,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209160358,,0.5714285714285714,0.6451612903225806,0.606060606060606,,0.5061179087875417,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209160358,,0.5263157894736842,0.6451612903225806,0.5797101449275363,,0.5350389321468297,,,,1000.0,,,,,,,,,,,
SVC,20240209160358,,0.625,0.4838709677419355,0.5454545454545454,,0.5839822024471635,,,,,10.0,0.1,rbf,True,,,,,,,
ABOD,20240209160358,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240209160358,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240209160358,,1.0,0.032258064516129,0.0625,,0.5161290322580645,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212171643,0.8,0.4309623430962343,0.6866666666666666,0.5295629820051414,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,1.0,0.3931623931623931,0.3066666666666666,0.3445692883895131,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,1.2000000000000002,0.1818181818181818,0.0133333333333333,0.0248447204968944,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212171643,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240212171643,,0.3513513513513513,0.52,0.4193548387096775,100.0,0.4125714285714286,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212171643,,0.46875,0.6,0.5263157894736842,,0.6131428571428572,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212171643,,0.5,0.48,0.4897959183673469,,0.6091428571428572,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212171643,,0.4838709677419355,0.6,0.5357142857142857,,0.6331428571428572,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212171643,,0.4583333333333333,0.44,0.4489795918367347,,0.5817142857142857,,,,1000.0,,,,,,,,,,,
SVC,20240212171643,,0.4230769230769231,0.44,0.4313725490196078,,0.4891428571428571,,,,,10.0,0.0001,rbf,True,,,,,,,
KNeighborsClassifier,20240212171643,,0.4166666666666667,0.6,0.4918032786885246,,0.5,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240212171643,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212171643,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240212171643,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212193050,0.8,0.4333333333333333,0.6933333333333334,0.5333333333333333,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,1.0,0.396551724137931,0.3066666666666666,0.3458646616541353,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,1.2000000000000002,0.2,0.0133333333333333,0.025,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212193050,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240212193050,,0.5,0.7037037037037037,0.5846153846153846,100.0,0.547699214365881,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212193050,,0.5,0.7037037037037037,0.5846153846153846,,0.6268237934904601,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212193050,,0.6206896551724138,0.6666666666666666,0.6428571428571429,,0.6919191919191918,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212193050,,0.4285714285714285,0.5555555555555556,0.4838709677419354,,0.5476992143658811,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212193050,,0.5428571428571428,0.7037037037037037,0.6129032258064516,,0.5780022446689114,,,,1000.0,,,,,,,,,,,
SVC,20240212193050,,0.0,0.0,0.0,,0.441077441077441,,,,,1.0,0.0001,rbf,True,,,,,,,
KNeighborsClassifier,20240212193050,,0.4385964912280701,0.925925925925926,0.5952380952380952,,0.4781144781144781,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240212193050,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212193050,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240212193050,,0.75,0.1111111111111111,0.1935483870967741,,0.5404040404040404,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212195117,0.8,0.4747899159663865,0.8071428571428572,0.5978835978835979,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,1.0,0.4628099173553719,0.4,0.4291187739463601,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,1.2000000000000002,0.44,0.0785714285714285,0.1333333333333333,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212195117,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240212195117,,0.4166666666666667,0.3846153846153846,0.4,100.0,0.5346153846153847,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212195117,,0.5517241379310345,0.6153846153846154,0.5818181818181819,,0.6666666666666667,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212195117,,0.5925925925925926,0.6153846153846154,0.6037735849056604,,0.617948717948718,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212195117,,0.5833333333333334,0.5384615384615384,0.5599999999999999,,0.6461538461538462,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212195117,,0.6086956521739131,0.5384615384615384,0.5714285714285715,,0.6269230769230769,,,,1000.0,,,,,,,,,,,
KNeighborsClassifier,20240212195117,,0.56,0.5384615384615384,0.5490196078431373,,0.5903846153846155,,,,,,,,,kd_tree,1.0,16.0,,,,
ABOD,20240212195117,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212195117,,0.6666666666666666,0.1538461538461538,0.25,,0.5435897435897435,,,,,,,,,,,,1e-07,,,
HBOS,20240212195117,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212215609,0.8,0.4655172413793103,0.7714285714285715,0.5806451612903226,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,1.0,0.4628099173553719,0.4,0.4291187739463601,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,1.2000000000000002,0.4090909090909091,0.0642857142857142,0.1111111111111111,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212215609,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240212215609,,0.4545454545454545,0.3448275862068966,0.392156862745098,100.0,0.508301404853129,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212215609,,0.65,0.4482758620689655,0.5306122448979592,,0.6085568326947637,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212215609,,0.6896551724137931,0.6896551724137931,0.6896551724137931,,0.6666666666666667,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212215609,,0.5454545454545454,0.4137931034482758,0.4705882352941176,,0.615581098339719,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212215609,,0.4090909090909091,0.3103448275862069,0.3529411764705882,,0.5134099616858239,,,,1000.0,,,,,,,,,,,
SVC,20240212215609,,0.7142857142857143,0.3448275862068966,0.4651162790697675,,0.5076628352490422,,,,,100.0,0.1,rbf,True,,,,,,,
KNeighborsClassifier,20240212215609,,0.5510204081632653,0.9310344827586208,0.6923076923076924,,0.6417624521072797,,,,,,,,,kd_tree,1.0,11.0,,,,
ABOD,20240212215609,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212215609,,0.5,0.0344827586206896,0.064516129032258,,0.4987228607918264,,,,,,,,,,,,1e-07,,,
HBOS,20240212215609,,1.0,0.1379310344827586,0.2424242424242424,,0.5689655172413793,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212221741,0.8,0.4878048780487805,0.8888888888888888,0.6299212598425197,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,1.0,0.4861111111111111,0.5185185185185185,0.5017921146953406,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,1.2000000000000002,0.5,0.0444444444444444,0.0816326530612245,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212221741,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240212221741,,0.5277777777777778,0.7307692307692307,0.6129032258064515,100.0,0.5920329670329672,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212221741,,0.53125,0.6538461538461539,0.5862068965517242,,0.5364010989010989,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212221741,,0.4705882352941176,0.6153846153846154,0.5333333333333333,,0.5103021978021978,1000.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212221741,,0.4285714285714285,0.5769230769230769,0.4918032786885245,,0.4972527472527472,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212221741,,0.5,0.4615384615384615,0.48,,0.5563186813186812,,,,1000.0,,,,,,,,,,,
SVC,20240212221741,,0.4782608695652174,0.4230769230769231,0.4489795918367347,,0.4574175824175824,,,,,10.0,0.1,rbf,True,,,,,,,
KNeighborsClassifier,20240212221741,,0.4137931034482758,0.4615384615384615,0.4363636363636363,,0.4271978021978022,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240212221741,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212221741,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240212221741,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240213001022,0.8,0.4896265560165975,0.8740740740740741,0.6276595744680852,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240213001022,1.0,0.4814814814814814,0.4814814814814814,0.4814814814814814,,,,,,,,,,,,,,,,,
