Classifier,Based on AE,sigma,precision,recall,f-score,max_iter,auc,n_estimators,max_depth,min_samples_leaf,numEstimators,C,gamma,kernel,probability,algorithm,leaf_size,n_neighbors,contamination,n_bins,sigma_base,sigma_mult
ReconstructionThreshold,20240209141704,0.8,0.4347826086956521,0.7407407407407407,0.5479452054794521,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,1.0,0.4722222222222222,0.6296296296296297,0.5396825396825397,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,1.2000000000000002,0.5555555555555556,0.5555555555555556,0.5555555555555556,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,1.4,0.5789473684210527,0.4074074074074074,0.4782608695652173,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,1.6,0.5,0.2222222222222222,0.3076923076923076,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,1.8,0.8,0.1481481481481481,0.25,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,2.0,1.0,0.1111111111111111,0.1999999999999999,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,2.2,1.0,0.074074074074074,0.1379310344827586,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,2.4000000000000004,1.0,0.037037037037037,0.0714285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,2.6,1.0,0.037037037037037,0.0714285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,2.8,1.0,0.037037037037037,0.0714285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141704,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209141704,,0.0,0.0,0.0,100.0,0.6078431372549019,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209141704,,0.0,0.0,0.0,,0.7549019607843137,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209141704,,0.3333333333333333,0.6666666666666666,0.4444444444444444,,0.8235294117647058,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209141704,,0.2,0.6666666666666666,0.3076923076923076,,0.5098039215686274,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209141704,,0.5,0.6666666666666666,0.5714285714285715,,0.7450980392156863,,,,1000.0,,,,,,,,,,,
SVC,20240209141704,,0.0,0.0,0.0,,0.7254901960784313,,,,,100.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240209141704,,0.2222222222222222,0.6666666666666666,0.3333333333333333,,0.6274509803921569,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240209141704,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240209141704,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240209141704,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240209141849,0.8,0.4,0.9629629629629628,0.5652173913043479,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,1.0,0.4680851063829787,0.8148148148148148,0.5945945945945945,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,1.2000000000000002,0.525,0.7777777777777778,0.6268656716417911,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,1.4,0.5454545454545454,0.6666666666666666,0.6,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,1.6,0.5483870967741935,0.6296296296296297,0.5862068965517241,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,1.8,0.6818181818181818,0.5555555555555556,0.6122448979591836,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,2.0,0.7647058823529411,0.4814814814814814,0.5909090909090909,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,2.2,0.7142857142857143,0.1851851851851851,0.2941176470588235,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,2.4000000000000004,0.6,0.1111111111111111,0.1875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,2.6,0.5,0.037037037037037,0.0689655172413793,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,2.8,0.5,0.037037037037037,0.0689655172413793,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,3.0,1.0,0.037037037037037,0.0714285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141849,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209141849,,0.25,0.6666666666666666,0.3636363636363636,100.0,0.6274509803921569,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209141849,,0.5,0.6666666666666666,0.5714285714285715,,0.7450980392156863,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209141849,,0.5,0.6666666666666666,0.5714285714285715,,0.7156862745098039,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209141849,,0.0,0.0,0.0,,0.5490196078431372,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209141849,,0.5,0.6666666666666666,0.5714285714285715,,0.803921568627451,,,,1000.0,,,,,,,,,,,
SVC,20240209141849,,0.4,0.6666666666666666,0.5,,0.8823529411764706,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240209141849,,0.4,0.6666666666666666,0.5,,0.7450980392156862,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240209141849,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240209141849,,0.0,0.0,0.0,,0.4411764705882353,,,,,,,,,,,,1e-07,,,
HBOS,20240209141849,,0.0,0.0,0.0,,0.4117647058823529,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240209141955,0.8,0.3548387096774194,0.8148148148148148,0.4943820224719101,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,1.0,0.3684210526315789,0.5185185185185185,0.4307692307692308,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,1.2000000000000002,0.3529411764705882,0.2222222222222222,0.2727272727272727,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,1.4,0.4,0.1481481481481481,0.2162162162162162,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,1.6,0.4,0.074074074074074,0.125,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,1.8,1.0,0.074074074074074,0.1379310344827586,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,2.0,1.0,0.074074074074074,0.1379310344827586,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,2.2,1.0,0.037037037037037,0.0714285714285714,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240209141955,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240209141955,,0.5,0.3333333333333333,0.4,100.0,0.5833333333333334,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240209141955,,0.3333333333333333,0.1666666666666666,0.2222222222222222,,0.6964285714285714,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240209141955,,1.0,0.3333333333333333,0.5,,0.6785714285714286,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240209141955,,1.0,0.5,0.6666666666666666,,0.7142857142857143,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240209141955,,0.3333333333333333,0.1666666666666666,0.2222222222222222,,0.6309523809523809,,,,1000.0,,,,,,,,,,,
SVC,20240209141955,,1.0,0.3333333333333333,0.5,,0.7738095238095237,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240209141955,,0.2857142857142857,0.3333333333333333,0.3076923076923076,,0.5535714285714285,,,,,,,,,kd_tree,1.0,11.0,,,,
ABOD,20240209141955,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240209141955,,1.0,0.3333333333333333,0.5,,0.6666666666666666,,,,,,,,,,,,1e-07,,,
HBOS,20240209141955,,1.0,0.1666666666666666,0.2857142857142857,,0.5833333333333334,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212142033,0.8,0.5,0.7407407407407407,0.5970149253731343,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,1.0,0.5833333333333334,0.5185185185185185,0.5490196078431373,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,1.2000000000000002,0.75,0.4444444444444444,0.5581395348837209,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,1.4,0.5,0.1111111111111111,0.1818181818181818,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,1.6,0.3333333333333333,0.037037037037037,0.0666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,2.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,2.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,2.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,2.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,3.4000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,3.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,3.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,4.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,4.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,4.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,5.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142033,5.6000000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
LogisticRegression,20240212142033,,1.0,0.25,0.4,100.0,0.5625,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212142033,,0.3333333333333333,0.25,0.2857142857142857,,0.6640625,10.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212142033,,0.3333333333333333,0.25,0.2857142857142857,,0.6875,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212142033,,0.3333333333333333,0.5,0.4,,0.6875,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212142033,,0.5,0.25,0.3333333333333333,,0.671875,,,,1000.0,,,,,,,,,,,
SVC,20240212142033,,0.5,0.25,0.3333333333333333,,0.6875,,,,,100.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240212142033,,0.3333333333333333,0.5,0.4,,0.625,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240212142033,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212142033,,1.0,0.25,0.4,,0.625,,,,,,,,,,,,1e-07,,,
HBOS,20240212142033,,0.0,0.0,0.0,,0.46875,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212142411,0.8,0.2705882352941176,0.8518518518518519,0.4107142857142857,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,1.0,0.2597402597402597,0.7407407407407407,0.3846153846153846,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,1.2000000000000002,0.2537313432835821,0.6296296296296297,0.3617021276595745,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,1.4,0.238095238095238,0.5555555555555556,0.3333333333333332,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,1.6,0.2419354838709677,0.5555555555555556,0.3370786516853933,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,1.8,0.2459016393442623,0.5555555555555556,0.3409090909090909,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,2.0,0.2280701754385964,0.4814814814814814,0.3095238095238095,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,2.2,0.2115384615384615,0.4074074074074074,0.2784810126582278,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,2.4000000000000004,0.2127659574468085,0.3703703703703703,0.2702702702702703,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,2.6,0.2325581395348837,0.3703703703703703,0.2857142857142857,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,2.8,0.2,0.2962962962962963,0.2388059701492537,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,3.0,0.2,0.2962962962962963,0.2388059701492537,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,3.2,0.2162162162162162,0.2962962962962963,0.25,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,3.4000000000000004,0.1764705882352941,0.2222222222222222,0.1967213114754098,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,3.6000000000000005,0.15625,0.1851851851851851,0.1694915254237288,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,3.8,0.1785714285714285,0.1851851851851851,0.1818181818181818,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,4.0,0.1923076923076923,0.1851851851851851,0.1886792452830188,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,4.2,0.1923076923076923,0.1851851851851851,0.1886792452830188,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,4.4,0.1578947368421052,0.1111111111111111,0.1304347826086956,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,4.6000000000000005,0.1578947368421052,0.1111111111111111,0.1304347826086956,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,4.8,0.1764705882352941,0.1111111111111111,0.1363636363636363,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,5.0,0.1875,0.1111111111111111,0.1395348837209302,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,5.2,0.2307692307692307,0.1111111111111111,0.15,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,5.4,0.2307692307692307,0.1111111111111111,0.15,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142411,5.6000000000000005,0.2307692307692307,0.1111111111111111,0.15,,,,,,,,,,,,,,,,,
LogisticRegression,20240212142411,,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,0.8039215686274509,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212142411,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.96078431372549,1000.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212142411,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.8137254901960784,10.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212142411,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.7745098039215685,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212142411,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.9411764705882352,,,,1000.0,,,,,,,,,,,
SVC,20240212142411,,0.5,0.3333333333333333,0.4,,0.8627450980392156,,,,,1.0,0.001,rbf,True,,,,,,,
KNeighborsClassifier,20240212142411,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.8039215686274509,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240212142411,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212142411,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240212142411,,0.5,0.3333333333333333,0.4,,0.6372549019607843,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212142601,0.8,0.2368421052631578,0.6666666666666666,0.3495145631067961,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,1.0,0.2463768115942029,0.6296296296296297,0.3541666666666667,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,1.2000000000000002,0.2537313432835821,0.6296296296296297,0.3617021276595745,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,1.4,0.2575757575757575,0.6296296296296297,0.3655913978494624,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,1.6,0.2580645161290322,0.5925925925925926,0.3595505617977528,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,1.8,0.2586206896551724,0.5555555555555556,0.3529411764705883,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,2.0,0.2631578947368421,0.5555555555555556,0.3571428571428571,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,2.2,0.2678571428571428,0.5555555555555556,0.3614457831325301,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,2.4000000000000004,0.2727272727272727,0.5555555555555556,0.3658536585365853,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,2.6,0.2452830188679245,0.4814814814814814,0.325,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,2.8,0.25,0.4814814814814814,0.3291139240506329,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,3.0,0.25,0.4814814814814814,0.3291139240506329,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,3.2,0.25,0.4444444444444444,0.32,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,3.4000000000000004,0.2222222222222222,0.3703703703703703,0.2777777777777777,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,3.6000000000000005,0.2045454545454545,0.3333333333333333,0.2535211267605634,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,3.8,0.1904761904761904,0.2962962962962963,0.2318840579710145,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,4.0,0.1951219512195122,0.2962962962962963,0.2352941176470588,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,4.2,0.175,0.2592592592592592,0.208955223880597,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,4.4,0.175,0.2592592592592592,0.208955223880597,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,4.6000000000000005,0.175,0.2592592592592592,0.208955223880597,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,4.8,0.1794871794871795,0.2592592592592592,0.2121212121212121,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,5.0,0.1794871794871795,0.2592592592592592,0.2121212121212121,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,5.2,0.1842105263157894,0.2592592592592592,0.2153846153846154,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,5.4,0.1891891891891892,0.2592592592592592,0.21875,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142601,5.6000000000000005,0.1891891891891892,0.2592592592592592,0.21875,,,,,,,,,,,,,,,,,
LogisticRegression,20240212142601,,1.0,0.2857142857142857,0.4444444444444445,100.0,0.4065934065934066,,,,,,,,,,,,,,,
ExtraTreesClassifier,20240212142601,,0.5,0.2857142857142857,0.3636363636363636,,0.6868131868131869,100.0,,,,,,,,,,,,,,
RandomForestClassifier,20240212142601,,0.6666666666666666,0.2857142857142857,0.4,,0.7692307692307692,100.0,,,,,,,,,,,,,,
GradientBoostingClassifier,20240212142601,,0.6666666666666666,0.2857142857142857,0.4,,0.4505494505494505,,5.0,1.0,,,,,,,,,,,,
XGBClassifier,20240212142601,,0.6666666666666666,0.2857142857142857,0.4,,0.5274725274725275,,,,1000.0,,,,,,,,,,,
SVC,20240212142601,,0.6666666666666666,0.2857142857142857,0.4,,0.5934065934065934,,,,,10.0,0.01,rbf,True,,,,,,,
KNeighborsClassifier,20240212142601,,0.5,0.2857142857142857,0.3636363636363636,,0.5659340659340659,,,,,,,,,kd_tree,1.0,1.0,,,,
ABOD,20240212142601,,0.0,0.0,0.0,,0.5,,,,,,,,,,,1.0,1e-07,,,
COPOD,20240212142601,,0.0,0.0,0.0,,0.5,,,,,,,,,,,,1e-07,,,
HBOS,20240212142601,,0.0,0.0,0.0,,0.4230769230769231,,,,,,,,,,,,1e-07,3.0,,
ReconstructionThreshold,20240212142804,0.8,0.2650602409638554,0.8148148148148148,0.4,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,1.0,0.2727272727272727,0.7777777777777778,0.4038461538461537,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,1.2000000000000002,0.2535211267605634,0.6666666666666666,0.3673469387755102,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,1.4,0.2307692307692307,0.5555555555555556,0.3260869565217391,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,1.6,0.2419354838709677,0.5555555555555556,0.3370786516853933,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,1.8,0.2037037037037037,0.4074074074074074,0.2716049382716049,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,2.0,0.2115384615384615,0.4074074074074074,0.2784810126582278,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,2.2,0.217391304347826,0.3703703703703703,0.273972602739726,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,2.4000000000000004,0.2142857142857142,0.3333333333333333,0.2608695652173913,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,2.6,0.225,0.3333333333333333,0.2686567164179104,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,2.8,0.2285714285714285,0.2962962962962963,0.2580645161290322,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,3.0,0.2424242424242424,0.2962962962962963,0.2666666666666666,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,3.2,0.2333333333333333,0.2592592592592592,0.2456140350877193,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,3.4000000000000004,0.24,0.2222222222222222,0.2307692307692307,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,3.6000000000000005,0.2857142857142857,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,3.8,0.2222222222222222,0.1481481481481481,0.1777777777777777,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,4.0,0.1875,0.1111111111111111,0.1395348837209302,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,4.2,0.2,0.1111111111111111,0.1428571428571428,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,4.4,0.2307692307692307,0.1111111111111111,0.15,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,4.6000000000000005,0.2727272727272727,0.1111111111111111,0.1578947368421052,,,,,,,,,,,,,,,,,
ReconstructionThreshold,20240212142804,4.8,0.3,0.1111111111111111,0.1621621621621621,,,,,,,,,,,,,,,,,
